audio_filepath,text,primary_language
audio/281474976901815_f480_chunk_0.wav,Tree,Konkani
audio/281474976900596_f3268_chunk_7.wav,The Quran states that there is not an animal that lives on the earth nor a being that flies on its wings but forms part of communities like you.,Urdu
audio/281474976895435_f2244_chunk_2.wav,"people from the neighboring states have settled down in Goa and have been working here since very long. So majority of the Indian languages are spoken in our district. When it comes to food, non-vegetarian and vegetarian options are available. We have wide varieties of fish delicacies and it is one of the staple diet of Goans.",Konkani
audio/281474976902134_f2500_chunk_0.wav,Akhtar then played Milkha Singh in the biopic,Urdu
audio/281474976895108_f1213_chunk_0.wav,No,Bengali
audio/281474976893653_f697_chunk_0.wav,Disagree,Marathi
audio/281474976898593_f650_chunk_0.wav,Up,Bengali
audio/281474976885500_f2322_chunk_0.wav,Where can i get COVAXIN vaccine for age 15-17 years in state Meghalaya,Kannada
audio/281474976897522_f1981_chunk_5.wav,our festivals which are considered to be the symbols,Sindhi
audio/281474976884635_f3269_chunk_9.wav,"And today, Hasana is a district with 8 taluks and is administrated by the state government of Karnataka.",Kannada
audio/281474976895884_f536_chunk_0.wav,I forgot my password of Freecharge,Gujarati
audio/281474976897522_f1981_chunk_3.wav,such changes,Sindhi
audio/281474976901629_f1263_chunk_0.wav,Give me notifications before all the autopayments are set in MobiKwik,Kannada
audio/281474976897376_f2839_chunk_0.wav,Visual,Odia
audio/281474976902158_f164_chunk_0.wav,Backward,Urdu
audio/281474976893142_f349_chunk_0.wav,what is abdul's phone number,Odia
audio/281474976896720_f2418_chunk_0.wav,got Slurrp Farm instead on Tata Tea Agni,Sindhi
audio/281474976888896_f842_chunk_0.wav,My PRAN number is 834513425591 can you check my current holdings in APY?,Nepali
audio/281474976900603_f2255_chunk_12.wav,will often get you a warmer welcome here,Urdu
audio/281474976901161_f2108_chunk_2.wav,The people are mainly having livelihood on having Makhana being sold.,Maithili
audio/281474976888873_f2272_chunk_19.wav,"wheat and on the 10th day when we put tikka when our elders put tikka in our forehead, they after putting tikka on our forehead they give us Jamara which they put in our head or they place in our hairs or in the corner of our ears on the first day the",Nepali
audio/281474976897307_f3234_chunk_22.wav,"different colors of sky, be it the dark blue or the light blue",Bengali
audio/281474976888594_f2993_chunk_0.wav,can you pause and rewind the audio,Kannada
audio/281474976915904_f3186_chunk_0.wav,"The most challenging book I have read so far is Ama, which was translated into Nepali",Nepali
audio/281474976889220_f3112_chunk_21.wav,Karnatakas are fond of both vegetarian and non-vegetarian dishes.,Urdu
audio/281474976893009_f487_chunk_0.wav,i'm in a meeting please do not speak,Punjabi
audio/281474976925456_f2433_chunk_1.wav,Pink Rock Salt than mentioned on your website,Kannada
audio/281474976925702_f2474_chunk_0.wav,Disagree,Dogri
audio/281474976901124_f2798_chunk_1.wav,96131179914,Maithili
audio/281474976897569_f1291_chunk_0.wav,Play,Hindi
audio/281474976890928_f299_chunk_0.wav,Filter vaccination centers which are Paid and providing COVISHIELD vaccine.,Konkani
audio/281474976925500_f3276_chunk_1.wav,Everyone loved culture and cultural heritage above everything else.,Kannada
audio/281474976894265_f3140_chunk_7.wav,"That is why I like poetry, and it is my favorite genre in writing.",Kashmiri
audio/281474976884044_f1919_chunk_25.wav,airing of the episode,Hindi
audio/281474976901642_f1272_chunk_0.wav,House,Kannada
audio/281474976893734_f2994_chunk_0.wav,i like this song that is playing,Punjabi
audio/281474976901104_f2909_chunk_2.wav,"Hendra virus, which has also caused disease outbreaks.",Maithili
audio/281474976893632_f1794_chunk_0.wav,Kasargode,Malayalam
audio/281474976884631_f2005_chunk_6.wav,"Also, these Ayush Seva Kendras are established in many parts of the state, which provide alternate medical treatments like Ayurveda, Unani, yoga, Siddha, and homeopathy",Kannada
audio/281474976885094_f2098_chunk_2.wav,9523,Assamese
audio/281474976901153_f1889_chunk_4.wav,"some in the starting, then again I poured and finally it happened that it became so wet that to have a",Maithili
audio/281474976895126_f2301_chunk_0.wav,"North 24 Parganas, South 24 Parganas, Murshidabad, Birbhum, Hooghly.",Bengali
audio/281474976887179_f1516_chunk_0.wav,Breast cancers can be classified by different schemata.,Konkani
audio/281474976900603_f2255_chunk_41.wav,a railway link between Ahmedabad and Mumbai,Urdu
audio/281474976894230_f116_chunk_0.wav,What to consider before investing in Employee Provident Fund Savings Scheme?,Kashmiri
audio/281474976893852_f1949_chunk_7.wav,"So dancing and singing begins at the headman's house where rice beer meats are served. Then old and young people form different groups,",Bodo
audio/281474976902144_f2502_chunk_0.wav,In addition to 1 kg One Good Plant based Nuggets,Urdu
audio/281474976888909_f3258_chunk_10.wav,That means we don't have to be panic in trouble or sorrow and we don't have to be arrogant or pompous in prosperity.,Nepali
audio/281474976896835_f416_chunk_0.wav,Zero,Kannada
audio/281474976895622_f2595_chunk_0.wav,Two,Assamese
audio/281474976902156_f309_chunk_0.wav,Cat,Urdu
audio/281474976897398_f3281_chunk_4.wav,trying out traditional remedies until it's too late and it results in a kind of medical negligence,Odia
audio/281474976890721_f2480_chunk_0.wav,send dad an email saying,Dogri
audio/281474976886997_f3292_chunk_2.wav,by private organizations. These are run by either trusts or single person running the school or just,Telugu
audio/281474976887201_f2367_chunk_0.wav,An OTP has been sent to your registered number,Konkani
audio/281474976885769_f2317_chunk_0.wav,power off on,Kannada
audio/281474976899968_f2166_chunk_3.wav,"Then its chokha is made up of boiled brinjal, potato, tomato and other vegetables. It is very spicy to taste. On the other hand chura dahi chini that would literally translate as beaten rice with curd and sugar is a sweet dish and is very popular in Mithilanchal region.",Maithili
audio/281474976885796_f2048_chunk_19.wav,"Usually, we somehow, or say I, appreciate the utmost ideal without understanding from where to start.",Kannada
audio/281474976888857_f1684_chunk_2.wav,2003,Nepali
audio/281474976888161_f1851_chunk_2.wav,The society is diverse with respect to religion,Maithili
audio/281474976889226_f3230_chunk_6.wav,it changes our personality.,Urdu
audio/281474976898113_f1463_chunk_0.wav,Tree,Odia
audio/281474976895402_f1587_chunk_0.wav,Agree,Konkani
audio/281474976897454_f1975_chunk_2.wav,"And then in the evening, I mostly do",Bodo
audio/281474976896168_f28_chunk_0.wav,Up,Kannada
audio/281474976893149_f111_chunk_0.wav,Got ill conditioned Wonder Brown Tape,Odia
audio/281474976893724_f3273_chunk_5.wav,"And the stones used for grinding can still be found in the forest of a place named the Nabhander,",Bodo
audio/281474976888158_f3257_chunk_8.wav,So fish production is quite high in North Bihar.,Maithili
audio/281474976896743_f2814_chunk_0.wav,Happy,Sindhi
audio/281474976934127_f2454_chunk_0.wav,The bonfire is lit at sunset in the main village square.,Assamese
audio/281474976884044_f1919_chunk_9.wav,which has also found a sense of,Hindi
audio/281474976890729_f386_chunk_0.wav,Please verify if my bank account 19857978539 can be linked to the digital payment app Oxygen.,Dogri
audio/281474976889211_f3246_chunk_0.wav,"India, Kingdom of Saudi Arabia, Canada, Kuwait, Nepal.",Urdu
audio/281474976893805_f171_chunk_3.wav,1 pack Franck Air Freshener also,Bodo
audio/281474976893648_f150_chunk_0.wav,Agree,Marathi
audio/281474976887787_f701_chunk_0.wav,Show me the total bill of my shopping cart after removing Taj Mahal Fresh Lemon Tea and Milky Mist Shrikhand.,Telugu
audio/281474976887640_f478_chunk_0.wav,Show me all the donations I made in last 7 month,Konkani
audio/281474976895612_f2892_chunk_0.wav,Nine,Assamese
audio/281474976900340_f1967_chunk_4.wav,and,Kashmiri
audio/281474976893848_f3250_chunk_0.wav,Festivals that showcase our state's cultural heritage and contemporary scene.,Bodo
audio/281474976896950_f214_chunk_0.wav,show me all Breads items,Bengali
audio/281474976895431_f3247_chunk_10.wav,especially the spice plantation and,Konkani
audio/281474976897307_f3234_chunk_11.wav,"moments captured in our daily lives,",Bengali
audio/281474976884364_f1979_chunk_1.wav,due to the connecting highways,Tamil
audio/281474976888914_f3259_chunk_24.wav,used to promote peace and understanding between different groups or nations.,Nepali
audio/281474976897504_f561_chunk_0.wav,Previous,Sindhi
audio/281474976925467_f2918_chunk_0.wav,My PRAN number is 4819122239,Kannada
audio/281474976894271_f3141_chunk_8.wav,"and houses hundreds of hotels and restaurants,",Kashmiri
audio/281474976888871_f2232_chunk_4.wav,implant network towers in,Nepali
audio/281474976897000_f2147_chunk_1.wav,There are architectural marvels like Howrah Bridge,Bengali
audio/281474976888917_f3178_chunk_7.wav,Rai is a caste of Nepali community.,Nepali
audio/281474976889220_f3112_chunk_0.wav,There aren't any major social and cultural differences between regions in Karnataka.,Urdu
audio/281474976885801_f2235_chunk_7.wav,in rural region of Kalburgi is,Kannada
audio/281474976897398_f3281_chunk_9.wav,like just going around on a drive around the scenic spots in the towns because because they should be able to roam around the town like,Odia
audio/281474976896770_f2203_chunk_4.wav,"give a sense of the language, but to correct the any errors and to polish my language, I had attended English speaking classes when I reached in the first year of my college.",Sindhi
audio/281474976895467_f2378_chunk_0.wav,Play,Urdu
audio/281474976900640_f2173_chunk_6.wav,the massive privatization of education is also a key factor that has contributed to the destruction of quality education in the state,Urdu
audio/281474976894273_f3279_chunk_8.wav,The Fine Old English Gentleman is one of his finest poems.,Kashmiri
audio/281474976897387_f2253_chunk_4.wav,Subarnapur,Odia
audio/281474976897394_f1833_chunk_17.wav,There is no restriction on,Odia
audio/281474976884126_f3274_chunk_5.wav,"So, we can explore each of the sides, each part of the cuisine every day.",Marathi
audio/281474976894790_f3203_chunk_2.wav,"knowledge of the universe, you can say, like composite of all aspects of life.",Nepali
audio/281474976897528_f2162_chunk_5.wav,the world communication language,Sindhi
audio/281474976900340_f1967_chunk_5.wav,"it's not only the computers, but using smartphones is also very important in the present world",Kashmiri
audio/281474976884126_f3274_chunk_0.wav,I love to cook every type of cuisine as it is my hobby.,Marathi
audio/281474976893075_f2114_chunk_4.wav,And English over the period of time,Marathi
audio/281474976895791_f2514_chunk_0.wav,Left,Urdu
audio/281474976886814_f1691_chunk_0.wav,My most unexpected and unusual trip would be to Kullamanali,Tamil
audio/281474976899583_f1925_chunk_2.wav,major source of revenue for the state as well as the district.,Bengali
audio/281474976884089_f1894_chunk_5.wav,media houses are coming up with a lot of regional languages as well,Hindi
audio/281474976901112_f2796_chunk_0.wav,I got my products,Maithili
audio/281474976889226_f3230_chunk_1.wav,of a culture.,Urdu
audio/281474976934186_f3139_chunk_1.wav,"It is the story of Kalam's life, mission and his work.",Assamese
audio/281474976886801_f1297_chunk_0.wav,Are there any ESIC Centres in the locality with pincode 773096 and offering Biochemistry services.,Tamil
audio/281474976894274_f2214_chunk_6.wav,and awards were distributed,Kashmiri
audio/281474976883856_f1711_chunk_2.wav,"And the news media of the state are mainly based on the languages English, Khasi, and Garu. Other news media are very negligible or nominal in numbers",Nepali
audio/281474976888135_f253_chunk_0.wav,How many reminders do I have for this week,Maithili
audio/281474976888912_f1762_chunk_0.wav,Many tourists will come and visit our estate,Nepali
audio/281474976887707_f3323_chunk_4.wav,so all this diversity of our languages have definitely impacted English,Gujarati
audio/281474976887212_f3245_chunk_0.wav,Me and my partner both are lovers of road trips.,Konkani
audio/281474976885341_f2035_chunk_2.wav,9900,Kannada
audio/281474976887177_f3253_chunk_5.wav,"Because English is a global language, it is understood and accepted in most of the countries",Malayalam
